trade_date,ts_code,open,high,low,close,volume
2024-02-26,688981.SH,59.16482715510142,59.29366275760891,58.67972117331693,59.08848908804366,17598713
2024-02-27,688981.SH,59.490441641122544,60.1120148377286,59.711695816800166,59.78589249857985,10959737
2024-02-28,688981.SH,59.00355149721337,59.12413790565397,58.574296907297345,58.9004352917061,45473578
2024-02-29,688981.SH,59.743703005872305,59.54433923649728,59.29386435490982,59.47021057328943,8062591
2024-03-01,688981.SH,59.306046218412305,59.96150872351902,58.433424834692566,59.55592619455325,10604676
2024-03-04,688981.SH,61.61471486916649,62.31698043436525,61.43238905887089,61.45475588531155,26927092
2024-03-05,688981.SH,61.56015244205158,61.57064943499192,61.00545807500478,61.252328119496724,20573906
2024-03-06,688981.SH,62.84515032943854,62.806893143152536,62.6067132688498,62.679445515642605,14034415
2024-03-07,688981.SH,61.40849546274514,62.05730637188979,60.970287015226276,61.41973767712122,15746883
2024-03-08,688981.SH,61.819829484980374,62.053094224952176,61.76679088680228,61.797547065789246,11612548
2024-03-11,688981.SH,60.94163731062272,61.67472739704355,60.98267493453438,61.0417305888552,10186617
2024-03-12,688981.SH,60.153759701625155,60.315202203654906,60.099911799529984,60.115332157183076,32953209
2024-03-13,688981.SH,60.80753590439228,61.019978331560395,60.81888213182279,61.00163876549548,40688711
2024-03-14,688981.SH,59.969952748092005,60.26188180995325,59.87731142135981,59.961588072129466,12899433
2024-03-15,688981.SH,59.6885654256301,60.255118750240776,59.33784354328926,59.84262413807474,13888654
2024-03-18,688981.SH,58.85923795634987,59.38335523100553,59.050382459370084,59.12078020516728,1110806
2024-03-19,688981.SH,59.8432437106668,59.59358724325169,59.55074618122653,59.573393055089305,19265233
2024-03-20,688981.SH,59.56360623859362,60.65879096678171,58.86620468421277,59.90177786424557,42230042
2024-03-21,688981.SH,57.952763048186206,57.86369286793466,57.39337885998896,57.64134616966613,39596080
2024-03-22,688981.SH,58.015510970643476,58.41687040639222,57.962131416923796,58.402769032187194,32276241
2024-03-25,688981.SH,57.95796092386041,58.011917096466405,57.56315578004211,57.794540494757165,36590148
2024-03-26,688981.SH,59.984855212787416,60.1179226621139,59.77483089863545,59.95143349610655,39411644
2024-03-27,688981.SH,60.643590235471194,61.0099750337088,60.551389950669005,60.94374060467093,7248818
2024-03-28,688981.SH,61.936877335611,62.28647823089574,61.90941060216102,62.033271640665824,43783009
2024-03-29,688981.SH,59.30601289189399,59.79236141105098,59.35812834287078,59.49099287884238,36835144
2024-04-01,688981.SH,61.2510631690795,61.479549489783736,60.60954949662666,61.429596777167816,18967804
2024-04-02,688981.SH,61.69867159904789,61.57253043567401,61.128036360708144,61.5345771671731,49855935
2024-04-03,688981.SH,59.92544870693432,60.96815199601543,59.66158042235026,60.14108735154855,40572794
2024-04-04,688981.SH,60.17744304182048,60.84718562515752,60.48289573295897,60.53207937439571,13659605
2024-04-05,688981.SH,62.20422263960364,62.22369587343894,61.59089382394451,61.994766911446774,22331097
2024-04-08,688981.SH,60.398351875180765,60.62014542281329,60.32706823070089,60.32751655830635,6275860
2024-04-09,688981.SH,61.53027667458743,61.88931830563109,61.479207289410155,61.53050384056758,25177910
2024-04-10,688981.SH,61.18276442813887,61.4158754909842,60.889440097128364,61.23614801680488,8360264
2024-04-11,688981.SH,60.81177959920681,61.24657940229297,60.66745775454499,60.68392955105709,26791716
2024-04-12,688981.SH,60.35723662953411,60.57674023015313,60.24724308335151,60.289644566931145,10366230
2024-04-15,688981.SH,59.451035372113004,59.50119875127469,59.109117942050325,59.47226133913475,26497193
2024-04-16,688981.SH,59.62954991877769,60.177355570515765,59.494961417267945,59.73738279740351,43399162
2024-04-17,688981.SH,60.25177839123565,60.2332107776359,60.01353909692829,60.05539440997596,30477054
2024-04-18,688981.SH,61.49216621716139,61.55753020539886,60.977394477112774,61.22168101202304,28917694
2024-04-19,688981.SH,62.89492690581456,62.98116158511783,62.52911211263025,62.80543350484531,19710223
2024-04-22,688981.SH,63.07613623485574,62.60363526318833,62.26286465763072,62.50685881591791,4230898
2024-04-23,688981.SH,63.80256976876677,64.21889071780372,63.461193316751626,63.758725890183484,28380133
2024-04-24,688981.SH,62.55869538910603,62.8533559658984,62.3938166444295,62.52338756306799,3884450
2024-04-25,688981.SH,63.57536573031008,64.05830194120087,62.82217412925665,63.282686147269175,49516218
2024-04-26,688981.SH,62.182570864513,62.30338868617385,62.0117058534771,62.12673777031252,38671058
2024-04-29,688981.SH,61.61697710287936,62.31549670263683,61.48767551828485,61.56779242328652,28599222
2024-04-30,688981.SH,62.210314782770574,62.75432575792031,61.52262739271831,62.27782627051187,46042267
2024-05-01,688981.SH,61.616824808700684,62.141012476669815,61.128885659395095,61.52683211778264,32766412
2024-05-02,688981.SH,61.7916809270483,62.419154540788206,61.984462632969475,62.109758135419725,37454899
2024-05-03,688981.SH,60.4571901980529,60.753706928419064,60.345265826377855,60.59167285671742,43092061
2024-05-06,688981.SH,59.69183495229592,59.89147011378082,59.69416035603196,59.888802344317924,8352667
2024-05-07,688981.SH,60.09583591278259,60.8791998522607,60.275530212825444,60.498450170191155,5222714
2024-05-08,688981.SH,62.3649095535796,62.20239919840398,61.9587186048014,62.1582841746384,32020176
2024-05-09,688981.SH,60.89559656615389,61.307561856331034,60.42702037231103,60.957035419171866,24244148
2024-05-10,688981.SH,62.54035432475395,63.07544097452608,62.46216937966767,62.70859878223879,43276505
2024-05-13,688981.SH,63.116489834951054,63.227121586498455,62.458229055405134,63.043594652934054,14078725
2024-05-14,688981.SH,65.38750890168714,65.92024014921284,65.28361762343872,65.63645748828502,44450059
2024-05-15,688981.SH,65.51378063366944,65.8945096020267,65.14834053646372,65.33500974965523,18734289
2024-05-16,688981.SH,65.08226234970324,65.02364805182107,64.77947707561303,64.80419336457564,36153529
2024-05-17,688981.SH,64.93371796220787,65.74293978694836,64.92337194324942,65.217921629682,5082500
2024-05-20,688981.SH,64.27231913725942,64.46824600671475,63.4518214308832,64.04044796850523,28461052
2024-05-21,688981.SH,64.26510384456967,64.3561664291228,64.19202624047858,64.22489433159132,33519866
2024-05-22,688981.SH,64.41804622615545,64.29472695562197,63.88535136448872,64.196026106594,3429288
2024-05-23,688981.SH,65.78390729613335,66.1669199140326,64.90783319905529,65.74390613733298,44693281
2024-05-24,688981.SH,66.0115107336485,66.72887320401696,65.59913451937668,66.18160203447512,48064561
2024-05-27,688981.SH,64.47422056848669,65.28968877174572,64.76917706416685,64.78897275336375,34090438
2024-05-28,688981.SH,63.14781634728267,63.5696651224721,62.998596084703394,63.36216457240774,47596166
2024-05-29,688981.SH,62.25446471177521,62.601399813591975,62.32529936241381,62.34957894914987,6799734
2024-05-30,688981.SH,60.37395430463657,60.193741528572446,59.74256711484653,60.180309191265756,28006129
2024-05-31,688981.SH,58.11074465487409,58.32837716558358,57.76546524297153,57.99808464882218,14418453
2024-06-03,688981.SH,60.28031493305841,60.40940894790057,60.130685906306866,60.224428796924435,19471415
2024-06-04,688981.SH,59.65645457002382,59.446517945117485,59.20919373049092,59.39055652416078,8597098
2024-06-05,688981.SH,60.44507210396185,60.90106584821241,60.5020602883806,60.785430663435605,19747278
2024-06-06,688981.SH,59.82394129188797,60.052020672366,59.48256487329583,60.038293448462476,12554518
2024-06-07,688981.SH,59.443533649654604,59.7821939466764,59.0007189248652,59.65089471857738,14026853
2024-06-10,688981.SH,57.93844988026138,58.34170837128201,57.82285434529423,57.92596297109704,41535679
2024-06-11,688981.SH,58.965743852802426,59.493558550248316,58.91183088950524,59.265721996352106,35876960
2024-06-12,688981.SH,58.79270152993973,58.98904803677262,58.41045368878001,58.89690574454992,48292972
2024-06-13,688981.SH,60.943941038365764,61.06773982694237,60.2513567342054,60.69065909816768,19310865
2024-06-14,688981.SH,60.16915987824884,60.52334784624542,59.35522453436291,59.98588809641422,9819482
2024-06-17,688981.SH,61.69096387672826,61.55649967582011,60.654442657376805,61.40065413393505,7479270
2024-06-18,688981.SH,62.96590829846732,63.38059813497975,62.535008363541756,63.07365358433113,20756405
2024-06-19,688981.SH,61.27546393456804,61.480246021058846,61.445135182356,61.467144384344785,17844000
2024-06-20,688981.SH,62.055833803844926,62.06987310826462,61.791947171016645,62.00373985402706,2069160
2024-06-21,688981.SH,60.756910600240765,61.03388849480185,60.47356395268588,60.92689751283573,31684762
2024-06-24,688981.SH,59.72135300387293,59.758207287362474,59.176371878878655,59.73623780024063,16460628
2024-06-25,688981.SH,59.877021042417255,59.99549600685801,59.35775782791054,59.90021034746758,39561946
2024-06-26,688981.SH,60.90291034376306,61.301722678378695,60.787763463504426,60.80236704280815,34797168
2024-06-27,688981.SH,62.58247845895669,62.838897724009975,62.13829227589626,62.30790940231243,20972104
2024-06-28,688981.SH,62.233387045065456,62.123010735762584,61.58050001217182,61.96989846632155,47438581
2024-07-01,688981.SH,63.28447548621988,63.2575056950656,62.66564144589849,63.10255618771497,23553032
2024-07-02,688981.SH,63.73212883287564,64.30255482851166,63.60752936653365,63.76969236637516,32281275
2024-07-03,688981.SH,63.92354747981496,63.85656206125025,63.669892146165616,63.79287604664097,29942113
2024-07-04,688981.SH,62.69774187168124,63.04155429864164,62.73960769906947,62.76781378164763,14761613
2024-07-05,688981.SH,62.67402800385913,63.42039775177393,62.84287893224516,62.845979411456966,13109874
2024-07-08,688981.SH,66.61466866734717,67.11442461816426,66.62792318010897,66.92197439921931,35220049
2024-07-09,688981.SH,65.74453571285954,66.31330131361405,65.4793903479413,65.85674746197184,30766811
2024-07-10,688981.SH,65.7934888449187,66.29571719016391,65.56242520777765,65.69016094045789,24258145
2024-07-11,688981.SH,64.82673051955224,65.43998917024352,64.63444894865437,64.68862697470644,13435725
2024-07-12,688981.SH,66.32973034877872,66.9148269993734,66.24644631096963,66.31773166069067,25564073
2024-07-15,688981.SH,68.63385446549596,69.27522944024976,68.3421376795978,68.50886031000675,33313651
2024-07-16,688981.SH,70.073623791353,70.42662995925237,70.15135673309251,70.19025455873047,47686524
2024-07-17,688981.SH,73.11021413282563,73.28802050728196,72.49368524791534,72.737158335465,40779220
2024-07-18,688981.SH,72.70747981089939,73.64658306205476,72.53161266311315,72.66948435478885,16273103
2024-07-19,688981.SH,74.82995082580727,74.9933833503411,74.52328703446166,74.8978801558623,17539588
2024-07-22,688981.SH,73.99256968639257,73.89366178023445,73.56835993012182,73.83810136568681,6065735
2024-07-23,688981.SH,75.9074359865617,76.6720235894235,75.83069310845269,75.93755785105023,45800763
2024-07-24,688981.SH,78.09199585739609,78.05840668247716,77.74721967679979,78.00635996881425,9881213
2024-07-25,688981.SH,77.52859255287368,77.96703833183925,76.3540363314035,77.1740551315505,49100577
2024-07-26,688981.SH,78.32484960639754,79.18475329814737,78.1869116934894,78.51092308504248,14458087
2024-07-29,688981.SH,76.9864141166221,77.90099817969967,76.96130102587529,77.04438728710976,31217652
2024-07-30,688981.SH,75.13607932191141,75.19079671497649,74.94737231171443,75.16956493084129,4214605
2024-07-31,688981.SH,73.37020848096316,73.99843507478232,72.92209840712573,73.35187337887372,4147898
2024-08-01,688981.SH,72.36722605085009,72.41658802635155,71.64291771567777,71.94428828810355,33726926
2024-08-02,688981.SH,70.71893386464728,70.82520354139096,69.98621098821867,70.5155417382359,23124033
2024-08-05,688981.SH,70.68373466463594,70.82343954139908,70.09874437543012,70.39457137330771,42654675
2024-08-06,688981.SH,72.08296342198108,72.8417143644613,72.32461254443075,72.63669176641068,21099858
2024-08-07,688981.SH,72.44513806011318,72.76183382584618,71.75657616596675,72.32370012636949,19436818
2024-08-08,688981.SH,71.32304694395012,71.55460797245162,71.00756124548872,71.25038272821524,26588241
2024-08-09,688981.SH,72.26870630952583,72.3754119682471,71.41152138144304,72.13721944115217,15080626
2024-08-12,688981.SH,71.8501677332965,71.84377503395501,71.25244881562277,71.83227736473253,11011576
2024-08-13,688981.SH,71.83148634327912,72.0092711429763,71.9109197446621,71.9626792807094,15813176
2024-08-14,688981.SH,72.65704559158216,72.57156828421331,71.96130609794132,72.48634255916285,43980530
2024-08-15,688981.SH,73.03731899640485,74.05150247995364,72.9732791560406,73.06666974933027,36797714
2024-08-16,688981.SH,72.19884074249272,72.66494963350914,72.05380625489988,72.18611878023523,7309978
2024-08-19,688981.SH,71.76218602384408,71.90368081198818,71.66259305323962,71.87881495299987,6208706
2024-08-20,688981.SH,73.06865365575426,73.2537854862276,72.89531902385396,73.10010286881935,27406378
2024-08-21,688981.SH,72.75014105268073,72.96267406750734,72.36547848892667,72.61997667768024,4403966
2024-08-22,688981.SH,72.50997885033938,72.50612949659843,72.24904400304125,72.31732389819743,40624862
2024-08-23,688981.SH,72.73092759798233,72.8675812824571,72.24058622814255,72.72512700022918,43641318
2024-08-26,688981.SH,73.31870049883419,74.03603479135678,73.08562130632731,73.2863767299302,11609482
2024-08-27,688981.SH,72.84973556331758,73.4345567673184,72.7965594536754,72.88105453963136,10720840
2024-08-28,688981.SH,73.84157325232138,74.23425354847426,73.4694671759548,73.62942433715108,15403705
2024-08-29,688981.SH,73.54690296584367,73.92431878962735,73.18160998001007,73.63069428636346,39310707
2024-08-30,688981.SH,71.87767094067357,72.14075509004334,71.91267276300967,71.92882107960416,34597210
2024-09-02,688981.SH,72.81740925538644,72.83559685858847,72.63732855745552,72.78106855318433,15159165
2024-09-03,688981.SH,71.58288835094322,72.02317006749367,71.13071782540646,71.66352523227117,21938689
2024-09-04,688981.SH,75.81070907078326,76.60325753367141,75.53256036363562,75.73041260484766,49875212
2024-09-05,688981.SH,76.53126654632625,76.53216894092832,75.86241723263599,76.13853365644705,32450932
2024-09-06,688981.SH,75.78000820304784,76.49086540748031,75.1475923331893,75.7685963772875,23350544
2024-09-09,688981.SH,77.30795991832382,77.1088139498261,76.59243380444254,76.95091308665198,17837833
2024-09-10,688981.SH,79.25800803240503,79.69452275945616,78.81371590397006,79.01995633748511,4450317
2024-09-11,688981.SH,81.28009509794718,81.92668541741871,80.96892944791497,81.21912455439193,46554648
2024-09-12,688981.SH,81.87248614958406,81.8826828646558,80.82148376249097,81.68387877146036,17845482
2024-09-13,688981.SH,83.67546246466185,84.04209240793558,83.08795066911071,83.2932472664346,46941192
2024-09-16,688981.SH,84.18005831818864,84.3861139214519,83.90582820454902,84.37833192892109,27830971
2024-09-17,688981.SH,84.73995571361642,84.63392580203954,84.39603432009268,84.5404053142909,11389235
2024-09-18,688981.SH,82.62513232498274,82.63771993880694,82.14045782588624,82.29703980150362,47470767
2024-09-19,688981.SH,82.19130420972212,83.07134821733395,82.33015466290901,82.3567993840525,29843839
2024-09-20,688981.SH,79.00075838889236,78.82529589143539,77.8849806863895,78.66247583956978,27238718
2024-09-23,688981.SH,77.6164828822328,77.63990621714176,76.94854386667873,77.44326554763833,34363675
2024-09-24,688981.SH,79.21438389584453,79.39107807799711,79.36340218843705,79.38983636845563,40448830
2024-09-25,688981.SH,79.80132936327094,80.26988947075725,79.4158343897886,79.67162497868574,6052997
2024-09-26,688981.SH,79.31295203905911,80.02862463787804,79.50906433129595,79.63588130588334,37886746
2024-09-27,688981.SH,78.14784455144164,78.8296413107359,78.32767850526037,78.42042503474201,20576655
2024-09-30,688981.SH,76.91274865536528,77.85891692618716,76.82389776769783,77.24873253824772,49001180
2024-10-01,688981.SH,76.40210548475012,76.39321461035921,76.25821702578814,76.3270980984396,46396019
2024-10-02,688981.SH,74.39242682205463,74.7123413757997,74.34697431644003,74.46367108769635,43573671
2024-10-03,688981.SH,71.35152637471481,71.72577237298425,71.19943198283526,71.50374856654823,32986514
2024-10-04,688981.SH,72.75937494104558,73.08677747613456,72.77517723439567,72.8646605256154,38564830
2024-10-07,688981.SH,75.07888950728525,75.88632055267703,74.92431845674366,75.08777641941302,28605740
2024-10-08,688981.SH,74.18682632304174,74.67676960604767,74.2270418494243,74.25218854766067,44855978
2024-10-09,688981.SH,75.20120517837147,75.4891927908661,75.2148667807522,75.30565501825532,41204329
2024-10-10,688981.SH,73.71835831919329,73.78802086153713,73.01349722084866,73.67412595101484,43813041
2024-10-11,688981.SH,73.95483850186244,74.85512216456294,73.78531309129896,74.15995705878412,16731845
2024-10-14,688981.SH,72.24219511913192,73.08570860029157,72.23986985656376,72.35254658246213,45173068
2024-10-15,688981.SH,73.83205809139464,74.20418615422955,73.21654466195879,73.5662886515721,37971356
2024-10-16,688981.SH,73.74070044564782,73.83711476097824,73.51522574521817,73.65527827787844,45012489
2024-10-17,688981.SH,71.6161110116736,72.2594365778787,71.51918653385934,72.00160153245298,12717427
2024-10-18,688981.SH,73.08243218015653,72.80411275121168,72.49434684134059,72.73386773299386,11357501
2024-10-21,688981.SH,74.76033931602787,75.00983119682294,74.90540478815082,74.94576306029032,23927766
2024-10-22,688981.SH,75.35384366184242,75.03304567456456,74.47712154138712,74.97125759728164,29298551
2024-10-23,688981.SH,74.96403487741091,76.51396975455593,74.3614133221828,74.93362372003165,46733399
2024-10-24,688981.SH,75.19292191169603,75.43211515711269,74.48316487622475,74.96570126192934,15855307
2024-10-25,688981.SH,74.7573486830448,75.48379428362398,74.37778298936468,75.15237904524825,11331454
2024-10-28,688981.SH,76.70705271654019,77.45840046981455,76.70139401993595,76.8802792613951,20381008
2024-10-29,688981.SH,78.55882202185389,79.55839681466112,78.39222739565199,78.7062118772954,38662486
2024-10-30,688981.SH,75.6668473222848,76.05402410774361,75.31122413818252,75.79077880027931,23058083
2024-10-31,688981.SH,77.29589783300575,77.92628646286173,77.39476145309469,77.4749270789733,13479315
2024-11-01,688981.SH,77.06531356155159,77.28042135890004,77.09470323522889,77.20885601568817,12001163
2024-11-04,688981.SH,79.5526914317434,80.17174881661363,78.87317046630908,79.57874414878846,34987451
2024-11-05,688981.SH,80.11397787697328,80.75802757701717,79.25911790285666,80.2592481363607,35237632
2024-11-06,688981.SH,81.64658382971808,81.74798330905725,80.74581864220282,81.6807976957517,23367649
2024-11-07,688981.SH,81.02856136399424,81.51744209911354,79.85775752577094,80.9456862974133,32025087
2024-11-08,688981.SH,78.61416868726292,79.1626326416934,78.93794627854248,79.03396753034312,16911486
2024-11-11,688981.SH,79.3386209030061,79.55510241342172,78.88107325001965,79.3937401870316,45926939
2024-11-12,688981.SH,80.56741604037691,81.81750379956658,80.7608756191156,80.80225751956708,5941106
2024-11-13,688981.SH,81.87506503976978,82.57370590019546,81.76741088151812,81.89837001359692,6468690
2024-11-14,688981.SH,83.23195968339968,83.19099300192956,82.35836274507736,83.07917030215913,32094015
2024-11-15,688981.SH,83.0855680666533,84.0988455028395,82.9365932986397,83.43551289782948,3845986
2024-11-18,688981.SH,84.44286366951913,84.97627666658303,84.14104007534168,84.54059837178656,22908586
2024-11-19,688981.SH,83.54009098677936,83.51563005246906,83.29670339198418,83.3095882565505,47355050
2024-11-20,688981.SH,83.3724426496765,83.14347043917337,82.88630120215943,83.11076993274155,1021199
2024-11-21,688981.SH,80.6996396032704,81.14257749057376,80.69778378116683,80.82701340231957,48309132
2024-11-22,688981.SH,80.98023769158117,81.12065760085856,80.33604317132547,80.76317094796892,6746375
2024-11-25,688981.SH,80.39932982672958,80.6511770643261,79.96262273308932,80.32744399744772,31716611
2024-11-26,688981.SH,80.43323719402123,80.64297173635755,80.32449713288017,80.41917994438343,14503710
2024-11-27,688981.SH,81.83711053530243,81.97038801100199,81.37728574160822,81.95982885191678,6843671
2024-11-28,688981.SH,82.13567567891768,82.83049092822266,81.19255864542541,82.06794690157807,22426861
2024-11-29,688981.SH,78.05544376104568,77.96875409323786,77.66977700673291,77.89612375370318,36509731
2024-12-02,688981.SH,79.70078254453219,80.07713598818782,79.73584900800815,79.85894529420021,7329020
2024-12-03,688981.SH,80.20695965574127,80.76856643882385,79.52635580031915,80.09374119742606,13698764
2024-12-04,688981.SH,80.95756102950492,81.55299584097946,80.84823298798906,81.2375457740063,21647342
2024-12-05,688981.SH,79.81768144076445,80.13596971456005,79.99872954344791,80.10024811671268,9935214
2024-12-06,688981.SH,81.45238027680763,81.90788467749937,80.95977980310869,81.31818002649706,19692526
2024-12-09,688981.SH,83.55792538947486,84.05216678598798,83.47635882844334,83.61243899216527,35992289
2024-12-10,688981.SH,81.02768876640307,81.49491756083297,81.20864481119652,81.22408799719543,39789963
2024-12-11,688981.SH,83.14596948534546,83.33428261933312,82.90090357723395,83.05903079132936,7812491
2024-12-12,688981.SH,81.85809692353202,82.1928569886239,81.51187735530836,81.68446043598762,40739884
2024-12-13,688981.SH,80.58488002752277,80.78660061947569,79.60480111124203,80.5723816946001,30268379
2024-12-16,688981.SH,80.94365800549396,80.95134145950816,80.18015771672547,80.58863433457283,24315544
2024-12-17,688981.SH,83.52222961619105,83.73957447540319,82.85699595201798,83.6932327381411,43275782
2024-12-18,688981.SH,80.86509992534104,81.3638266470163,80.90835285865731,81.022471524326,26655376
2024-12-19,688981.SH,80.32916349619093,80.48539000204457,79.84782285631219,80.10798124505006,21474784
2024-12-20,688981.SH,79.94213978469537,80.31410628091,80.16764433052795,80.18204607410043,8731956
2024-12-23,688981.SH,81.31751976702533,81.21689786186408,80.57715360555498,81.14397676882463,15208887
2024-12-24,688981.SH,80.60261415740355,81.05886802560437,80.79476255959018,80.99173553202505,10852421
2024-12-25,688981.SH,81.39414867721167,82.86041218049316,80.79639379436755,81.63575149115849,33900185
2024-12-26,688981.SH,80.09740209766909,80.28307805536402,79.98077100456372,80.13872913676268,30176440
2024-12-27,688981.SH,81.1800264046744,81.9690636220456,81.17161575296166,81.27824034069953,49657840
2024-12-30,688981.SH,83.23220573710671,83.39592811422315,82.45440151615077,82.85433475972206,32339996
2024-12-31,688981.SH,81.00502168261305,81.97176836307533,81.02616325214159,81.2364046435481,27960364
2024-01-02,600519.SH,50.036371931797625,50.16906411214916,49.93262108910312,49.988172627674196,23164536
2024-01-03,600519.SH,50.645081834451695,50.864367466976844,50.403336103216326,50.752500513367295,44533123
2024-01-04,600519.SH,53.366086708681934,53.82993281722991,53.21135447309548,53.375619196207545,40234847
2024-01-05,600519.SH,53.45894535752351,53.56566461208225,53.17320716025441,53.518740223941954,44947616
2024-01-08,600519.SH,54.82503612357712,55.12457500460712,54.47231494437947,54.789541219173856,37385713
2024-01-09,600519.SH,52.93079103896059,53.311764532847164,52.54420900827397,53.20426926077335,30484610
2024-01-10,600519.SH,52.236928253023514,52.732222732064336,52.44551492822672,52.46793356310413,19519660
2024-01-11,600519.SH,52.1194253706176,52.51671041947943,52.13239935363746,52.4721694475223,40410709
2024-01-12,600519.SH,52.8211242002974,52.790958440253384,52.35135766401925,52.70688853593952,33650357
2024-01-15,600519.SH,51.118390139096434,51.36736505863677,50.9628588883472,51.1910985361296,5792651
2024-01-16,600519.SH,51.92602272544196,52.03285720247458,51.63161212731991,51.93859108247324,4427343
2024-01-17,600519.SH,51.96225917048231,52.81105851246013,52.217641850101344,52.27418612680136,48112971
2024-01-18,600519.SH,52.51359066320834,52.604252813643534,52.31097549590615,52.43897047013767,2484019
2024-01-19,600519.SH,52.732809418917896,53.13939427791278,52.7009097774398,52.70612842839129,20183902
2024-01-22,600519.SH,52.30514428018261,52.160568793200135,51.92356613846703,52.10865110270547,31730974
2024-01-23,600519.SH,53.06274340131853,53.17773589029935,52.51746697613595,52.8352003550159,1169820
2024-01-24,600519.SH,52.91498444047336,53.07670719168529,52.79772877204098,52.86113911739467,14762266
2024-01-25,600519.SH,52.41504332092531,52.858090066389835,52.28624996276644,52.40447664376791,21773606
2024-01-26,600519.SH,52.77715749360617,53.72298717974101,52.698141811268584,52.73433261502828,39995449
2024-01-29,600519.SH,51.63827520175518,52.499263968065236,51.514893069778275,51.66116956806769,22035748
2024-01-30,600519.SH,51.10549998938891,51.208519075960055,50.874967152463995,51.157547761260716,30680407
2024-01-31,600519.SH,50.63984393722448,50.74587021401738,50.41856915396717,50.64872584739217,11937220
2024-02-01,600519.SH,50.722729536454636,50.857536574326765,50.60941338974934,50.699461543493996,6112478
2024-02-02,600519.SH,50.13641686551876,50.39081835044108,50.07602447714935,50.259302190103206,21793965
